Customer ID,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn,Age,Under 30,Married,Number of Dependents,Location ID,Population,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Tenure Bins,Satisfaction Score Label
5294-IMHHT,38.415003,-122.998726,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),97.75,5043.2,No,0,44,No,Yes,0,PMZVXN8643,1880,Yes,6,No Offer,32.94,17,No,Yes,Yes,Yes,0.0,0,1745.82,6789.02,3,"(48, 60]",3
6176-YJWAS,39.408634,-123.045516,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),97.95,7114.25,No,0,43,No,Yes,0,NQOZAV8253,1884,Yes,1,Offer A,38.3,3,Yes,No,No,Yes,0.0,0,2757.6,9871.85,4,"(60, 72]",4
5310-NOOVA,39.298065,-123.25211,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Electronic check,19.95,907.05,No,0,51,No,No,0,YYYQBN5288,5995,No,0,No Offer,13.42,0,No,No,No,No,0.0,0,617.32,1524.37,5,"(24, 48]",5
4526-EXKKN,38.522328,-122.97932,Male,No,No,No,Yes,Yes,No,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,24.6,973.95,No,0,27,Yes,No,0,DMPAOE3113,298,No,0,No Offer,27.47,0,No,No,No,No,0.0,0,1098.8,2072.75,5,"(24, 48]",5
5311-IHLEI,38.398815,-122.861923,Male,No,No,No,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.95,605.75,No,0,45,No,No,0,AUUZVQ5922,31266,No,0,Offer D,0.0,9,No,Yes,No,Yes,0.0,0,0.0,605.75,3,"(0, 12]",3
3987-KQDDU,38.25485,-122.461799,Male,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,661.55,No,0,58,No,No,0,FQRLEU1322,34314,No,0,No Offer,21.11,6,No,No,No,Yes,0.0,0,189.99,851.54,3,"(0, 12]",3
3404-JNXAX,39.134075,-123.23422,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.75,4116.9,No,0,40,No,Yes,2,KTTFFG9695,30988,Yes,9,Offer B,29.56,27,No,Yes,No,Yes,0.0,0,1507.56,5624.46,4,"(48, 60]",4
5131-PONJI,39.220368,-122.907693,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,4494.65,No,0,62,No,Yes,3,KCBMYC2435,2344,Yes,10,Offer B,11.74,20,Yes,No,No,Yes,0.0,0,575.26,5069.91,3,"(48, 60]",3
3489-VSFRD,39.492046,-123.375818,Female,No,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.25,3282.75,No,0,32,No,No,0,CGUCYC3284,13472,No,0,Offer B,30.86,22,Yes,Yes,No,Yes,0.0,0,1728.16,5010.91,4,"(48, 60]",4
3345-JHUEO,38.527297,-122.810044,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,20.2,55.7,No,0,29,Yes,No,0,TTRCPI2244,23701,No,0,No Offer,46.53,0,No,No,No,No,0.0,0,186.12,241.82,3,"(0, 12]",3
5815-HGGHV,39.222323,-122.985488,Male,No,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,64.15,1274.45,No,0,45,No,Yes,0,CXGYXH5998,240,Yes,3,Offer D,33.78,18,No,Yes,Yes,No,0.0,100,675.6,2050.05,4,"(12, 24]",4
5260-UMPWX,38.888351,-123.239647,Female,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),20.25,493.95,No,0,41,No,Yes,1,ZXVCMY4994,335,Yes,4,No Offer,24.44,0,No,No,No,No,0.0,0,635.44,1129.39,5,"(24, 48]",5
5649-RXQTV,40.166028,-123.584144,Male,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,5038.15,No,0,34,No,No,0,KDNOMI3997,261,No,0,Offer B,42.33,2,Yes,No,Yes,Yes,0.0,0,2158.83,7196.98,5,"(48, 60]",5
2674-MIAHT,40.309088,-123.668201,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.3,324.2,No,0,26,Yes,No,0,TERLUW9356,199,No,0,No Offer,38.74,51,No,No,No,Yes,0.0,0,154.96,479.16,3,"(0, 12]",3
2576-HXMPA,40.965011,-124.015255,Female,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),19.55,19.55,No,0,30,No,No,0,GXCTGT2173,15921,No,0,No Offer,8.23,0,No,No,No,No,0.0,0,8.23,27.78,4,"(0, 12]",4
7587-AOVVU,40.839958,-124.003757,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,100.75,2793.55,No,0,39,No,Yes,1,VBYXRQ4543,19596,No,0,No Offer,14.07,15,No,Yes,No,Yes,0.0,0,379.89,3173.44,3,"(24, 48]",3
6898-MDLZW,40.94338,-123.831799,Male,No,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.75,648.65,No,0,53,No,No,0,EMGJSA2196,1584,No,0,Offer D,1.8,3,No,Yes,No,Yes,0.0,0,21.6,670.25,5,"(0, 12]",5
4707-YNOQA,40.854512,-123.450097,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),25.6,917.15,No,0,57,No,Yes,1,BUDFUF3454,485,Yes,6,No Offer,25.69,0,No,No,No,No,0.0,0,873.46,1790.61,4,"(24, 48]",4
9357-UJRUN,40.497283,-123.93037,Male,No,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,58.35,1346.9,No,0,50,No,Yes,0,KXIPGT2792,1072,Yes,5,No Offer,34.01,4,No,Yes,No,Yes,0.0,0,816.24,2163.14,3,"(12, 24]",3
8648-PFRMP,40.4785,-124.301372,Female,Yes,No,No,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.35,672.7,No,0,71,No,No,0,BLTXGK4891,2965,No,0,No Offer,0.0,5,No,No,Yes,Yes,0.0,0,0.0,672.7,4,"(12, 24]",4
7663-CUXZB,40.726949,-124.217378,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,113.75,6561.25,No,0,34,No,Yes,0,RRFEGF9449,228,Yes,9,Offer B,14.98,19,Yes,Yes,Yes,Yes,0.0,0,883.82,7445.07,3,"(48, 60]",3
0258-NOKBL,40.584991,-124.121504,Male,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,No,0,22,Yes,No,0,RRUPAU9413,12241,No,0,No Offer,31.48,73,Yes,No,Yes,Yes,0.0,0,94.44,362.89,5,"(0, 12]",5
1163-VIPRI,40.057784,-123.679461,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.3,7337.55,No,0,22,Yes,Yes,2,ZGFWXZ3226,2423,Yes,4,Offer B,13.25,47,Yes,Yes,Yes,Yes,0.0,0,861.25,8198.8,4,"(60, 72]",4
9348-ROUAI,40.342928,-124.063329,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,5194.05,No,0,50,No,Yes,2,EPGCAR7975,82,Yes,5,Offer B,47.05,24,Yes,Yes,Yes,Yes,0.0,0,2775.95,7970.0,3,"(48, 60]",3
9443-JUBUO,41.163637,-123.704841,Male,No,Yes,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.25,4478.85,No,0,24,Yes,Yes,3,TTMDTC8293,3041,Yes,9,Offer A,0.0,51,Yes,Yes,Yes,No,0.0,80,0.0,4558.85,4,"(60, 72]",4
3043-TYBNO,40.664483,-123.865325,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,60.65,196.9,No,0,43,No,No,0,CAGGAK5762,264,No,0,No Offer,22.49,11,No,Yes,Yes,Yes,0.0,0,67.47,264.37,5,"(0, 12]",5
4830-FAXFM,40.7666,-123.80458,Male,No,No,Yes,Yes,Yes,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),24.1,439.2,No,0,62,No,No,2,MMCLCY4395,155,No,0,Offer D,14.48,0,No,No,No,No,0.0,0,275.12,714.32,4,"(12, 24]",4
5906-BFOZT,40.665952,-124.240051,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,19.5,19.5,No,0,54,No,No,0,AFFRJO1933,1447,No,0,No Offer,8.02,0,No,No,No,No,0.0,0,8.02,27.52,5,"(0, 12]",5
2960-NKRSO,40.390301,-123.412327,Male,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.95,2107.15,No,0,60,No,No,0,QDNSJA5558,265,No,0,No Offer,9.53,24,Yes,Yes,No,Yes,0.0,0,228.72,2335.87,3,"(12, 24]",3
8996-ZROXE,40.210895,-123.86,Male,Yes,No,No,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,53.5,3035.8,No,0,78,No,No,0,JILZQG9797,867,No,0,Offer B,28.44,24,Yes,Yes,No,Yes,0.0,0,1621.08,4656.88,4,"(48, 60]",4
5598-IKHQQ,40.267158,-123.805913,Female,No,No,No,Yes,Yes,No,No,No,No,No internet service,No,No,Two year,No,Credit card (automatic),25.45,1866.45,No,0,39,No,No,0,ZAFHRI1237,644,No,0,Offer A,6.75,0,No,No,No,No,0.0,0,486.0,2352.45,4,"(60, 72]",4
0397-ZXWQF,41.336354,-124.044354,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),20.5,1430.95,No,0,24,Yes,No,0,TKWAMB5856,494,No,0,Offer A,47.31,0,No,No,No,No,0.0,0,3169.77,4600.72,5,"(60, 72]",5
5266-PFRQK,41.269521,-123.546958,Male,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),20.85,1071.6,No,0,47,No,Yes,3,AVSJKK6659,574,Yes,2,Offer B,39.48,0,No,No,No,No,0.0,0,2052.96,3124.56,4,"(48, 60]",4
4674-HGNUA,40.274302,-124.210902,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,6457.15,No,0,57,No,Yes,3,XBEFYU2549,300,Yes,6,Offer A,31.33,27,Yes,Yes,Yes,Yes,0.0,0,2224.43,8681.58,3,"(60, 72]",3
6765-MBQNU,40.184094,-123.745487,Female,No,Yes,No,Yes,Yes,No,No,No,No,No internet service,No,No,One year,No,Mailed check,26.0,684.05,No,0,56,No,Yes,0,GEBPSO6945,163,Yes,7,No Offer,33.47,0,No,No,No,No,0.0,0,870.22,1554.27,5,"(24, 48]",5
9786-IJYDL,40.142256,-123.852927,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.2,3914.05,No,0,49,No,No,0,ECOTGD5163,1851,No,0,No Offer,30.5,8,Yes,Yes,Yes,Yes,0.0,0,1067.5,4981.55,4,"(24, 48]",4
1303-SRDOK,40.485849,-124.163234,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.05,3842.6,No,0,52,No,Yes,2,GYTWWK6911,3284,Yes,3,Offer B,27.87,17,No,No,No,Yes,0.0,0,1532.85,5375.45,3,"(48, 60]",3
3769-MHZNV,40.89866,-123.539754,Female,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,20.1,670.35,No,0,61,No,Yes,3,YKOKII4432,660,Yes,2,No Offer,24.27,0,No,No,No,No,0.0,0,800.91,1471.26,3,"(24, 48]",3
6295-OSINB,40.809636,-124.189977,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.65,7880.25,No,0,20,Yes,Yes,0,XFBGGN9677,395,Yes,2,Offer A,6.89,73,Yes,No,Yes,No,0.0,10,496.08,8386.33,4,"(60, 72]",4
3308-MHOOC,40.440636,-124.098739,Male,No,No,Yes,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,19.2,19.2,No,0,37,No,No,3,SUZHCH9619,1125,No,0,No Offer,17.89,0,No,No,No,No,0.0,0,17.89,37.09,3,"(0, 12]",3
2207-QPJED,41.444606,-123.471895,Female,Yes,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.0,3371.75,No,0,66,No,Yes,0,OJNAWV2344,202,Yes,8,No Offer,15.6,19,Yes,Yes,No,Yes,0.0,0,577.2,3948.95,4,"(24, 48]",4
4177-JPDFU,40.363446,-123.835041,Male,No,No,No,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,34.0,442.45,No,0,35,No,No,0,VFNMBW7436,400,No,0,Offer D,0.0,6,No,Yes,No,Yes,0.0,0,0.0,442.45,3,"(0, 12]",3
2239-CFOUJ,41.162295,-124.027381,Male,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,One year,No,Mailed check,20.4,20.4,No,0,27,Yes,Yes,2,ACQTYX8622,2369,Yes,3,No Offer,27.5,0,No,No,No,No,0.0,0,27.5,47.9,4,"(0, 12]",4
8046-DNVTL,40.310119,-123.909449,Male,No,Yes,No,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),38.6,2345.55,No,0,56,No,Yes,0,KOXTRQ7563,270,Yes,8,Offer B,0.0,29,No,Yes,No,Yes,0.0,0,0.0,2345.55,4,"(60, 72]",4
2209-XADXF,40.949012,-123.655847,Female,No,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.25,25.25,No,0,40,No,No,0,QZUXCF1235,1666,No,0,Offer E,0.0,15,No,No,No,No,0.0,10,0.0,35.25,5,"(0, 12]",5
6620-JDYNW,39.873371,-123.741474,Female,No,No,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.6,1156.35,No,0,64,No,No,0,ZEXCIU6447,321,No,0,Offer D,10.97,9,Yes,No,No,Yes,0.0,0,197.46,1353.81,3,"(12, 24]",3
4770-UEZOX,40.053159,-123.995867,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,144.8,No,0,19,Yes,No,0,VVBEJA2678,743,No,0,Offer E,43.56,52,No,No,No,Yes,0.0,0,87.12,231.92,3,"(0, 12]",3
1038-RQOST,40.170357,-123.417298,Male,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,20.6,414.95,No,0,43,No,Yes,2,MGRJNX1457,259,Yes,6,Offer D,4.7,0,No,No,No,No,0.0,0,89.3,504.25,3,"(12, 24]",3
4568-TTZRT,38.99003,-121.114408,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,20.4,181.8,No,0,36,No,No,0,SLKPQT9545,18197,No,0,Offer E,13.72,0,No,No,No,No,0.0,0,123.48,305.28,5,"(0, 12]",5
9513-DXHDA,38.912881,-121.082766,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,81.7,2212.55,No,0,58,No,No,0,JSNNEZ3413,24944,No,0,No Offer,49.25,4,Yes,Yes,Yes,Yes,0.0,0,1329.75,3542.3,4,"(24, 48]",4
0516-QREYC,38.681651,-122.130569,Female,Yes,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,20.3,459.95,No,0,78,No,No,0,QFYGSI4756,262,No,0,No Offer,18.39,0,No,No,No,No,0.0,0,441.36,901.31,5,"(12, 24]",5
8084-OIVBS,38.384648,-121.578701,Female,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,One year,No,Mailed check,20.0,211.95,No,0,31,No,No,0,XUDNEI1249,1417,No,0,Offer D,46.49,0,No,No,No,No,0.0,0,511.39,723.34,4,"(0, 12]",4
8896-BQTTI,38.880622,-120.973865,Male,No,No,No,Yes,Yes,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,25.0,25,No,0,41,No,No,0,LPJVFU1817,3674,No,0,Offer E,3.39,0,No,No,No,No,0.0,0,3.39,28.39,3,"(0, 12]",3
3865-QBWSJ,38.311609,-121.554034,Male,Yes,No,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.45,3162.65,No,0,76,No,No,2,YBRLUC2757,699,No,0,No Offer,45.13,27,No,No,No,Yes,0.0,0,1714.94,4877.59,3,"(24, 48]",3
3352-RICWQ,38.508735,-121.678813,Female,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,19.75,210.65,No,0,45,No,Yes,2,QORKYY5436,67411,Yes,6,Offer E,16.13,0,No,No,No,No,0.0,0,145.17,355.82,4,"(0, 12]",4
2160-GPFXD,38.544002,-121.685559,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),65.65,3566.7,No,0,25,Yes,Yes,2,KLTSXU8437,648,Yes,1,Offer B,24.59,52,No,Yes,No,Yes,0.0,0,1327.86,4894.56,3,"(48, 60]",3
2065-MMKGR,38.683605,-120.811852,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71.0,2080.1,No,0,47,No,No,0,LLYKLR1525,4426,No,0,No Offer,41.38,4,No,No,Yes,Yes,0.0,0,1200.02,3280.12,5,"(24, 48]",5
5857-TYBCJ,38.392821,-121.799917,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,4040.2,No,0,72,No,Yes,0,BRMZHA2175,18529,Yes,6,Offer B,14.65,30,Yes,No,No,Yes,0.0,0,644.6,4684.8,4,"(24, 48]",4
1498-NHTLT,38.69549,-121.307864,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,86.75,5186,No,0,21,Yes,Yes,3,FCHKYE2749,41636,Yes,4,Offer B,42.37,73,Yes,Yes,Yes,No,0.0,150,2499.83,7835.83,3,"(48, 60]",3
1402-PTHGN,38.434138,-121.30587,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,61.5,1087.45,No,0,22,Yes,Yes,2,ONTIIS8793,38534,Yes,7,Offer D,40.36,51,No,Yes,No,Yes,0.0,0,726.48,1813.93,4,"(12, 24]",4
4176-RELJR,38.349195,-121.902943,Male,Yes,No,No,Yes,Yes,No,No,No,No,No internet service,No,No,Two year,No,Credit card (automatic),25.1,1672.15,No,0,73,No,No,0,TQKBFZ4183,171,No,0,No Offer,14.69,0,No,No,No,No,0.0,0,984.23,2656.38,3,"(60, 72]",3
5199-FPUSP,38.834469,-122.127193,Male,No,No,Yes,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),34.05,1113.95,No,0,64,No,No,2,EDTUSE7539,2756,No,0,No Offer,0.0,12,No,Yes,No,Yes,0.0,0,0.0,1113.95,3,"(24, 48]",3
6377-KSLXC,38.652065,-121.25441,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,19.95,107.05,No,0,31,No,No,0,SZTDER7715,40750,No,0,No Offer,24.16,0,No,No,No,No,0.0,0,120.8,227.85,5,"(0, 12]",5
1796-JANOW,38.513484,-120.704613,Female,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,19.95,38.15,No,0,33,No,No,0,JMFFTF6676,850,No,0,Offer E,34.57,0,No,No,No,No,0.0,0,69.14,107.29,4,"(0, 12]",4
0238-WHBIQ,38.672638,-121.147403,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,No,0,25,Yes,Yes,1,SACRXP8329,51855,Yes,10,Offer A,33.75,30,Yes,Yes,Yes,Yes,0.0,0,2430.0,8769.3,3,"(60, 72]",3
8735-NBLWT,39.031876,-120.811141,Male,No,No,Yes,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,20.4,184.1,No,0,34,No,No,2,KWEKXT2369,5714,No,0,Offer E,45.83,0,No,No,No,No,0.0,0,412.47,596.57,4,"(0, 12]",4
6651-RLGGM,38.274451,-121.259201,Male,No,Yes,Yes,Yes,Yes,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,26.3,1688.9,No,0,54,No,Yes,2,YZDXMH3417,24194,Yes,2,Offer A,14.54,0,No,No,No,No,0.0,0,974.18,2663.08,5,"(60, 72]",5
1614-JBEBI,38.9386,-120.785514,Female,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,20.7,137.6,No,0,59,No,No,0,SPXHSQ8447,2723,No,0,Offer E,26.47,0,No,No,No,No,0.0,0,211.76,349.36,5,"(0, 12]",5
5696-EXCYS,38.375325,-121.507935,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Credit card (automatic),19.45,369.05,No,0,50,No,No,0,CNVCUH1485,213,No,0,Offer D,39.34,0,No,No,No,No,0.0,0,668.78,1037.83,4,"(12, 24]",4
5795-KTGUD,38.33788,-120.954202,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.8,7553.6,No,0,61,No,Yes,0,ENCNFQ2193,9752,Yes,2,Offer A,46.7,14,Yes,No,Yes,Yes,0.0,0,3175.6,10729.2,3,"(60, 72]",3
7924-GJZFI,38.336216,-120.76901,Female,Yes,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,1813.1,No,0,75,No,Yes,0,PNHYHF5439,6202,Yes,7,No Offer,38.59,24,No,No,No,Yes,0.0,0,964.75,2777.85,4,"(24, 48]",4
4702-HDRKD,38.875508,-121.765866,Male,No,No,No,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),49.35,3321.35,No,0,30,No,No,0,NMIJLH3334,1793,No,0,Offer A,0.0,85,Yes,Yes,No,Yes,0.0,0,0.0,3321.35,3,"(60, 72]",3
8512-WIWYV,38.631489,-120.015167,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,One year,No,Credit card (automatic),20.35,707.5,No,0,20,Yes,No,0,UTFBXP2967,129,No,0,No Offer,36.78,0,No,No,No,No,0.0,0,1176.96,1884.46,5,"(24, 48]",5
5897-ZYEKH,38.922812,-121.312005,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,105.6,7112.15,No,0,74,No,Yes,0,EAZJQL9941,15286,Yes,3,No Offer,11.91,10,No,No,Yes,Yes,0.0,0,797.97,7910.12,3,"(60, 72]",3
5456-ITGIC,38.809175,-121.171375,Male,Yes,Yes,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.45,4641.1,No,0,76,No,Yes,0,VNSWMW4177,11191,Yes,9,No Offer,0.0,9,Yes,Yes,Yes,Yes,0.0,0,0.0,4641.1,5,"(60, 72]",5
1406-PUQVY,38.674276,-121.961866,Male,No,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,0,29,Yes,No,1,IOTMKK7643,844,No,0,Offer E,6.35,76,No,No,No,Yes,0.0,0,6.35,56.25,5,"(0, 12]",5
9114-AAFQH,38.671295,-121.388251,Female,No,Yes,No,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.65,3094.65,No,0,27,Yes,Yes,0,KHNVYC5721,32202,Yes,6,Offer B,49.88,42,Yes,No,Yes,Yes,0.0,0,2394.24,5488.89,3,"(24, 48]",3
8715-KKTFG,38.736685,-121.251984,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.3,6518.35,No,0,63,No,Yes,0,TJVMMB1378,25173,Yes,6,Offer B,18.03,22,Yes,Yes,Yes,Yes,0.0,0,1099.83,7618.18,5,"(60, 72]",5
1728-BQDMA,38.859093,-121.182872,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.45,82.7,No,0,22,Yes,No,0,RUXXTN1752,2048,No,0,Offer E,18.7,59,No,No,No,Yes,0.0,0,37.4,120.1,3,"(0, 12]",3
5117-ZSMHQ,38.546999,-120.271114,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.9,6342.7,No,0,22,Yes,Yes,1,GDCDFY1175,5501,Yes,9,Offer A,37.57,85,Yes,Yes,Yes,No,0.0,150,2667.47,9160.17,5,"(60, 72]",5
5151-HQRDG,38.733714,-120.795213,Male,No,Yes,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.05,2030.75,No,0,57,No,Yes,0,JPPPWW4767,34146,Yes,6,No Offer,27.41,10,No,No,No,Yes,0.0,0,1014.17,3044.92,5,"(24, 48]",5
0960-HUWBM,38.833554,-121.498102,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.1,6700.05,No,0,40,No,Yes,3,LMLALJ9796,901,No,0,Offer B,39.52,57,Yes,Yes,Yes,Yes,0.0,0,2568.8,9268.85,4,"(60, 72]",4
6465-GSRCL,38.489273,-120.891614,Female,No,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.6,7244.7,No,0,19,Yes,No,2,XCRJIA8231,2220,No,0,Offer A,18.74,59,No,Yes,Yes,Yes,0.0,0,1255.58,8500.28,4,"(60, 72]",4
0263-FJTQO,38.724322,-120.991237,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,No,0,53,No,Yes,2,JMFJDI5834,3815,Yes,10,Offer B,44.49,28,No,Yes,No,Yes,0.0,0,2224.5,5711.15,4,"(48, 60]",4
